epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2371.91,1.60133,0.93136,1.21577,0.84389,0.71567,0.79422,0.38142,1.78919,0.96669,1.31018,0.004753,0.004753,0.004753
108,2392.9,1.61365,0.95917,1.21184,0.82355,0.73798,0.80017,0.3874,1.80739,0.95113,1.32668,0.0047035,0.0047035,0.0047035
109,2415.15,1.59158,0.93726,1.19531,0.84789,0.70355,0.80249,0.38623,1.80616,0.93515,1.33842,0.004654,0.004654,0.004654
110,2436.56,1.59307,0.93834,1.21391,0.87445,0.68588,0.79568,0.38569,1.77548,0.95712,1.3179,0.0046045,0.0046045,0.0046045
111,2458.52,1.58506,0.93068,1.18851,0.83301,0.74029,0.81408,0.39592,1.77571,0.9125,1.31585,0.004555,0.004555,0.004555
112,2479.95,1.59983,0.94131,1.20474,0.83012,0.71429,0.80257,0.38352,1.78724,0.93343,1.32233,0.0045055,0.0045055,0.0045055
113,2502.28,1.59186,0.93984,1.21356,0.85798,0.70874,0.80413,0.38408,1.79914,0.93435,1.32455,0.004456,0.004456,0.004456
114,2524.26,1.59993,0.93535,1.19853,0.86669,0.69209,0.79489,0.37957,1.76563,0.96122,1.30541,0.0044065,0.0044065,0.0044065
115,2545.89,1.58245,0.90765,1.19219,0.86476,0.71845,0.80182,0.38156,1.80469,0.96059,1.3274,0.004357,0.004357,0.004357
116,2568.49,1.58107,0.92202,1.19425,0.83229,0.73093,0.80346,0.39699,1.7747,0.94775,1.30671,0.0043075,0.0043075,0.0043075
117,2589.62,1.56538,0.92439,1.19193,0.86274,0.71567,0.8082,0.39292,1.78652,0.94127,1.31382,0.004258,0.004258,0.004258
118,2611.25,1.58479,0.92533,1.20652,0.84505,0.73648,0.80727,0.38757,1.78419,0.92836,1.31904,0.0042085,0.0042085,0.0042085
119,2633.83,1.55508,0.89746,1.18473,0.85693,0.71443,0.80016,0.38946,1.77905,0.95726,1.30713,0.004159,0.004159,0.004159
120,2655.05,1.57914,0.91774,1.20094,0.84969,0.73702,0.80694,0.39009,1.7849,0.93803,1.31817,0.0041095,0.0041095,0.0041095
121,2676.67,1.55497,0.89443,1.17465,0.87196,0.7337,0.81677,0.3915,1.79124,0.90623,1.32861,0.00406,0.00406,0.00406
122,2698.72,1.55113,0.9045,1.18396,0.8891,0.71567,0.82246,0.39963,1.77139,0.91521,1.29645,0.0040105,0.0040105,0.0040105
123,2720.35,1.54282,0.89363,1.17548,0.85394,0.74064,0.80886,0.39027,1.79036,0.92308,1.31728,0.003961,0.003961,0.003961
124,2742.36,1.56762,0.90938,1.19552,0.86748,0.70874,0.80244,0.38184,1.81104,0.94058,1.32814,0.0039115,0.0039115,0.0039115
125,2764.07,1.56181,0.89452,1.17357,0.85693,0.74896,0.80694,0.39337,1.7783,0.9208,1.31806,0.003862,0.003862,0.003862
126,2785.48,1.52945,0.88382,1.15736,0.8631,0.72577,0.81037,0.39292,1.79025,0.93254,1.32343,0.0038125,0.0038125,0.0038125
127,2806.66,1.52934,0.88344,1.17217,0.85616,0.71429,0.79223,0.38296,1.79352,0.94603,1.32555,0.003763,0.003763,0.003763
128,2828.48,1.53152,0.87608,1.18236,0.83964,0.73786,0.8027,0.39207,1.78586,0.91771,1.3187,0.0037135,0.0037135,0.0037135
129,2850.66,1.5213,0.8738,1.17842,0.85605,0.74234,0.81282,0.39188,1.7809,0.90945,1.32827,0.003664,0.003664,0.003664
130,2872.26,1.52615,0.87219,1.17514,0.83186,0.72737,0.80205,0.3873,1.78632,0.91752,1.31215,0.0036145,0.0036145,0.0036145
131,2894.36,1.54848,0.88445,1.17098,0.88025,0.70874,0.80834,0.39249,1.78046,0.91086,1.31188,0.003565,0.003565,0.003565
132,2915.69,1.50409,0.85077,1.16167,0.86485,0.71001,0.80484,0.39788,1.77998,0.91579,1.31649,0.0035155,0.0035155,0.0035155
133,2937.42,1.52886,0.87508,1.16835,0.84754,0.73925,0.81312,0.39462,1.7665,0.90938,1.30825,0.003466,0.003466,0.003466
134,2958.46,1.54097,0.88316,1.16441,0.82806,0.75728,0.81976,0.39519,1.76231,0.89621,1.31083,0.0034165,0.0034165,0.0034165
135,2980.62,1.51488,0.86526,1.17634,0.84288,0.74405,0.81452,0.39366,1.78543,0.90145,1.32079,0.003367,0.003367,0.003367
136,3001.93,1.51372,0.8626,1.16241,0.8476,0.74051,0.81928,0.40092,1.76633,0.90707,1.32535,0.0033175,0.0033175,0.0033175
137,3023.75,1.5261,0.86488,1.17623,0.83094,0.7448,0.80977,0.39274,1.7767,0.90789,1.31161,0.003268,0.003268,0.003268
138,3045.17,1.50591,0.85134,1.17417,0.83401,0.73925,0.80373,0.39701,1.77833,0.92999,1.3125,0.0032185,0.0032185,0.0032185
139,3067.13,1.50348,0.85157,1.16739,0.82542,0.76723,0.81926,0.39945,1.76273,0.8876,1.29959,0.003169,0.003169,0.003169
140,3088.54,1.50329,0.84858,1.15149,0.85739,0.76699,0.83021,0.40156,1.75491,0.88259,1.30204,0.0031195,0.0031195,0.0031195
141,3110.05,1.48501,0.86199,1.16869,0.85323,0.75173,0.82255,0.40061,1.77348,0.90185,1.30739,0.00307,0.00307,0.00307
142,3132.07,1.48082,0.82677,1.14111,0.85577,0.76422,0.82104,0.39893,1.78666,0.88212,1.33158,0.0030205,0.0030205,0.0030205
143,3153.3,1.46868,0.82563,1.15052,0.85237,0.74757,0.81994,0.3994,1.777,0.88498,1.32315,0.002971,0.002971,0.002971
144,3174.89,1.46989,0.82162,1.13965,0.82421,0.75433,0.82235,0.40655,1.75297,0.87844,1.30593,0.0029215,0.0029215,0.0029215
145,3196.65,1.4841,0.83386,1.15593,0.83698,0.77115,0.82616,0.4043,1.74691,0.86707,1.30554,0.002872,0.002872,0.002872
146,3219.9,1.48221,0.82617,1.14789,0.86726,0.7612,0.8256,0.40344,1.7693,0.8783,1.3107,0.0028225,0.0028225,0.0028225
147,3241.33,1.45716,0.83023,1.1499,0.83652,0.73811,0.81455,0.3997,1.77945,0.89613,1.3009,0.002773,0.002773,0.002773
148,3262.72,1.48638,0.82792,1.14156,0.85845,0.75867,0.82035,0.40989,1.76441,0.88059,1.30375,0.0027235,0.0027235,0.0027235
149,3284.65,1.47655,0.83099,1.14641,0.85001,0.75589,0.82364,0.39704,1.79626,0.88789,1.31332,0.002674,0.002674,0.002674
150,3306.11,1.46224,0.80869,1.13711,0.87227,0.7448,0.82232,0.40065,1.78336,0.89434,1.30528,0.0026245,0.0026245,0.0026245
151,3328.08,1.46476,0.81983,1.14489,0.84143,0.76976,0.82206,0.4029,1.76021,0.88606,1.30148,0.002575,0.002575,0.002575
152,3349.39,1.48456,0.82637,1.14244,0.8295,0.78276,0.82667,0.40472,1.76351,0.86501,1.30954,0.0025255,0.0025255,0.0025255
153,3371.4,1.4733,0.81782,1.16211,0.82552,0.78089,0.83047,0.39863,1.77531,0.87595,1.32105,0.002476,0.002476,0.002476
154,3393.01,1.46496,0.81568,1.14426,0.86122,0.77531,0.83651,0.40364,1.75796,0.86395,1.31299,0.0024265,0.0024265,0.0024265
155,3414.65,1.45588,0.81054,1.13349,0.87326,0.73925,0.82408,0.4063,1.73769,0.86294,1.30156,0.002377,0.002377,0.002377
156,3435.77,1.43451,0.80018,1.12221,0.86571,0.76006,0.83436,0.40792,1.73884,0.84743,1.31038,0.0023275,0.0023275,0.0023275
157,3457.84,1.46758,0.79544,1.14269,0.86935,0.76144,0.82532,0.40875,1.76148,0.86031,1.30357,0.002278,0.002278,0.002278
158,3479.8,1.44904,0.80824,1.13941,0.87677,0.75982,0.8321,0.40777,1.74955,0.84962,1.30331,0.0022285,0.0022285,0.0022285
159,3501.52,1.44094,0.79493,1.12157,0.85783,0.77115,0.82765,0.40555,1.75854,0.85338,1.31062,0.002179,0.002179,0.002179
160,3523.72,1.44473,0.79139,1.13398,0.84215,0.76957,0.82607,0.40198,1.76406,0.86279,1.31299,0.0021295,0.0021295,0.0021295
161,3588.59,1.41364,0.75485,1.17369,0.84764,0.76838,0.83676,0.40958,1.7619,0.85571,1.30453,0.00208,0.00208,0.00208
162,3610.88,1.38623,0.724,1.16085,0.87828,0.76059,0.83687,0.41117,1.76952,0.84464,1.30717,0.0020305,0.0020305,0.0020305
163,3632.69,1.38836,0.72712,1.16054,0.86071,0.75867,0.83142,0.4,1.79599,0.86982,1.3193,0.001981,0.001981,0.001981
164,3654.38,1.37067,0.71202,1.14425,0.86307,0.75182,0.8266,0.4074,1.77416,0.85314,1.31843,0.0019315,0.0019315,0.0019315
165,3675.88,1.36405,0.70317,1.1516,0.84507,0.75589,0.82239,0.40303,1.77541,0.86517,1.32277,0.001882,0.001882,0.001882
166,3698.47,1.37923,0.70725,1.15094,0.86523,0.76283,0.83585,0.40391,1.77188,0.86336,1.3153,0.0018325,0.0018325,0.0018325
167,3719.55,1.35643,0.68944,1.13637,0.86982,0.76006,0.8323,0.40465,1.77024,0.86593,1.31809,0.001783,0.001783,0.001783
168,3740.78,1.34848,0.69381,1.14066,0.847,0.77551,0.83617,0.41054,1.76198,0.849,1.30792,0.0017335,0.0017335,0.0017335
