epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,3371.41,1.48165,0.81868,1.15226,0.847,0.75589,0.82315,0.40855,1.77818,0.8849,1.30894,0.0039412,0.0039412,0.0039412
155,3392.84,1.48336,0.8316,1.15012,0.85893,0.73648,0.82012,0.4031,1.77269,0.89435,1.30101,0.0039016,0.0039016,0.0039016
156,3413.85,1.46616,0.81163,1.13515,0.83066,0.75312,0.82158,0.39712,1.77071,0.90038,1.30842,0.003862,0.003862,0.003862
157,3435.81,1.48017,0.82095,1.1552,0.84045,0.75173,0.82015,0.40139,1.76981,0.90135,1.31219,0.0038224,0.0038224,0.0038224
158,3457.33,1.47089,0.81264,1.14394,0.81824,0.75549,0.82098,0.40024,1.77107,0.89384,1.32477,0.0037828,0.0037828,0.0037828
159,3479.26,1.47076,0.80693,1.13895,0.86646,0.73509,0.82925,0.39988,1.7762,0.88818,1.32069,0.0037432,0.0037432,0.0037432
160,3500.9,1.46874,0.7955,1.14167,0.83783,0.75956,0.82362,0.39784,1.77124,0.8914,1.31052,0.0037036,0.0037036,0.0037036
161,3522.11,1.47186,0.81378,1.15347,0.85956,0.73852,0.82334,0.40437,1.75855,0.89095,1.29406,0.003664,0.003664,0.003664
162,3543.93,1.45644,0.8038,1.15429,0.86235,0.72121,0.82054,0.40613,1.74453,0.88815,1.29632,0.0036244,0.0036244,0.0036244
163,3565.62,1.45278,0.79226,1.14755,0.84944,0.72399,0.82465,0.40874,1.75549,0.88813,1.30566,0.0035848,0.0035848,0.0035848
164,3586.77,1.46619,0.80932,1.15427,0.86092,0.76411,0.83349,0.40222,1.76443,0.88588,1.30368,0.0035452,0.0035452,0.0035452
165,3608.35,1.44741,0.79994,1.14208,0.85262,0.75728,0.82548,0.40199,1.78128,0.88256,1.3094,0.0035056,0.0035056,0.0035056
166,3629.85,1.4409,0.78836,1.1289,0.86429,0.73648,0.81504,0.3988,1.78107,0.89547,1.32233,0.003466,0.003466,0.003466
167,3651,1.45009,0.79329,1.13789,0.87032,0.72122,0.82068,0.39667,1.78417,0.89253,1.3188,0.0034264,0.0034264,0.0034264
168,3673.74,1.42841,0.7892,1.13853,0.86773,0.7448,0.82699,0.39631,1.7887,0.88954,1.31681,0.0033868,0.0033868,0.0033868
169,3694.59,1.42159,0.78678,1.1332,0.85584,0.75728,0.83586,0.40342,1.78828,0.88685,1.3139,0.0033472,0.0033472,0.0033472
170,3716.64,1.46062,0.80455,1.13799,0.87892,0.72487,0.83237,0.40847,1.77067,0.89289,1.31049,0.0033076,0.0033076,0.0033076
171,3737.71,1.4081,0.78465,1.12613,0.84831,0.76283,0.82992,0.40781,1.75707,0.87521,1.30702,0.003268,0.003268,0.003268
172,3758.97,1.43571,0.78837,1.13077,0.8603,0.74064,0.82781,0.40104,1.78435,0.88693,1.31626,0.0032284,0.0032284,0.0032284
173,3780.77,1.44731,0.77876,1.127,0.87989,0.74064,0.82939,0.40578,1.77606,0.87786,1.31623,0.0031888,0.0031888,0.0031888
174,3801.95,1.41326,0.77984,1.13134,0.84385,0.76453,0.82284,0.40273,1.76419,0.87487,1.31027,0.0031492,0.0031492,0.0031492
175,3823.49,1.41093,0.77475,1.118,0.86885,0.76264,0.8328,0.4057,1.77631,0.88278,1.32464,0.0031096,0.0031096,0.0031096
176,3844.5,1.4309,0.79486,1.1324,0.85243,0.75313,0.82467,0.4026,1.77178,0.88546,1.31644,0.00307,0.00307,0.00307
177,3866.13,1.43592,0.78258,1.13869,0.83512,0.79473,0.8394,0.40468,1.78166,0.87987,1.31322,0.0030304,0.0030304,0.0030304
178,3887.75,1.39627,0.76881,1.11928,0.87475,0.75312,0.83062,0.4066,1.78214,0.87989,1.31502,0.0029908,0.0029908,0.0029908
179,3909.87,1.43209,0.7758,1.1278,0.84748,0.75523,0.82347,0.40578,1.77438,0.88168,1.32086,0.0029512,0.0029512,0.0029512
180,3931.23,1.41497,0.77172,1.12311,0.88155,0.72538,0.8193,0.40449,1.76637,0.87016,1.32213,0.0029116,0.0029116,0.0029116
181,3952.73,1.4318,0.76317,1.1252,0.84753,0.75451,0.82135,0.40298,1.76977,0.88225,1.31382,0.002872,0.002872,0.002872
