epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2266.82,1.62204,0.96508,1.16004,0.86204,0.67049,0.78081,0.37147,1.81317,0.99214,1.2943,0.0050995,0.0050995,0.0050995
101,2289.56,1.60251,0.95696,1.14933,0.8619,0.70344,0.78208,0.37287,1.80755,0.99965,1.29476,0.00505,0.00505,0.00505
102,2311.84,1.59789,0.95215,1.14491,0.87437,0.70793,0.79197,0.37648,1.818,0.99331,1.29983,0.0050005,0.0050005,0.0050005
103,2334,1.59647,0.94832,1.15893,0.86698,0.72836,0.80026,0.37829,1.80726,0.97113,1.30599,0.004951,0.004951,0.004951
104,2357.41,1.59605,0.95139,1.15507,0.84479,0.7018,0.79455,0.38283,1.80515,0.97035,1.29363,0.0049015,0.0049015,0.0049015
105,2380.15,1.57843,0.93072,1.14046,0.82995,0.72779,0.79944,0.38559,1.7991,0.97755,1.29761,0.004852,0.004852,0.004852
106,2403.63,1.58531,0.91915,1.15355,0.86446,0.70487,0.79154,0.37625,1.79464,0.95934,1.29021,0.0048025,0.0048025,0.0048025
107,2426.16,1.5902,0.95012,1.15029,0.84115,0.69794,0.78428,0.3781,1.79984,0.96943,1.29522,0.004753,0.004753,0.004753
108,2448.12,1.57666,0.92458,1.15848,0.8594,0.73561,0.80989,0.38987,1.80184,0.9381,1.29976,0.0047035,0.0047035,0.0047035
109,2470.69,1.58195,0.91956,1.14223,0.87768,0.7235,0.8107,0.38711,1.82246,0.95128,1.30489,0.004654,0.004654,0.004654
110,2493.09,1.55629,0.9174,1.14447,0.84508,0.7268,0.78853,0.37425,1.80524,0.98543,1.29747,0.0046045,0.0046045,0.0046045
111,2515.89,1.5792,0.9331,1.13534,0.8449,0.71203,0.80492,0.38212,1.80399,0.94383,1.28314,0.004555,0.004555,0.004555
112,2538.27,1.57675,0.93174,1.14258,0.84866,0.71347,0.79312,0.37177,1.8292,0.97969,1.30155,0.0045055,0.0045055,0.0045055
113,2561.68,1.55639,0.92246,1.14056,0.85556,0.72636,0.80581,0.38336,1.82868,0.97486,1.29954,0.004456,0.004456,0.004456
114,2584.3,1.54581,0.91048,1.14027,0.82255,0.75042,0.80936,0.38256,1.80424,0.95007,1.29074,0.0044065,0.0044065,0.0044065
115,2606.47,1.5436,0.90531,1.12318,0.84665,0.73066,0.80844,0.39433,1.78164,0.93135,1.28078,0.004357,0.004357,0.004357
116,2630.1,1.51148,0.87573,1.1184,0.85392,0.73352,0.81275,0.38914,1.79762,0.94427,1.27408,0.0043075,0.0043075,0.0043075
117,2652.04,1.5614,0.91716,1.14081,0.8599,0.72104,0.802,0.38582,1.81505,0.9616,1.29251,0.004258,0.004258,0.004258
118,2676.26,1.54243,0.88881,1.13061,0.86918,0.72493,0.81039,0.38939,1.79948,0.94509,1.29351,0.0042085,0.0042085,0.0042085
119,2700.76,1.54023,0.88755,1.12404,0.87284,0.73755,0.81412,0.3991,1.77117,0.91969,1.27106,0.004159,0.004159,0.004159
120,2723.09,1.52915,0.88187,1.12904,0.89043,0.73348,0.82366,0.39826,1.78172,0.92262,1.28021,0.0041095,0.0041095,0.0041095
121,2745.93,1.52161,0.88242,1.11801,0.87856,0.72493,0.81734,0.39043,1.78595,0.93115,1.27499,0.00406,0.00406,0.00406
122,2768.7,1.53057,0.87354,1.12203,0.87329,0.73066,0.81533,0.39767,1.76262,0.91582,1.26107,0.0040105,0.0040105,0.0040105
123,2791.29,1.52955,0.88111,1.12032,0.86982,0.72636,0.81209,0.39512,1.77705,0.9087,1.27575,0.003961,0.003961,0.003961
124,2814.45,1.52918,0.87867,1.1284,0.84893,0.75675,0.8154,0.39667,1.76714,0.91118,1.28485,0.0039115,0.0039115,0.0039115
