epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,2546.62,1.57809,0.93725,1.20631,0.8772,0.72063,0.80953,0.38797,1.79885,0.94604,1.35217,0.0046045,0.0046045,0.0046045
111,2569.88,1.59971,0.95323,1.20001,0.86083,0.7149,0.80839,0.38568,1.80055,0.94961,1.35444,0.004555,0.004555,0.004555
112,2592.71,1.58766,0.92634,1.19438,0.8685,0.73066,0.81452,0.38483,1.8141,0.9532,1.35128,0.0045055,0.0045055,0.0045055
113,2616.36,1.56943,0.92692,1.19216,0.85809,0.70168,0.79986,0.38016,1.82209,0.94431,1.37001,0.004456,0.004456,0.004456
114,2639.23,1.5729,0.93267,1.20727,0.86573,0.72972,0.81105,0.38552,1.81855,0.94575,1.35866,0.0044065,0.0044065,0.0044065
115,2661.94,1.58216,0.91383,1.1855,0.85496,0.7235,0.80533,0.38432,1.81655,0.94205,1.3635,0.004357,0.004357,0.004357
116,2685.82,1.5283,0.89194,1.17154,0.85278,0.70537,0.80216,0.382,1.81284,0.94767,1.35778,0.0043075,0.0043075,0.0043075
117,2707.86,1.57663,0.93254,1.20735,0.85783,0.74642,0.81426,0.38108,1.7979,0.94106,1.36755,0.004258,0.004258,0.004258
118,2730.5,1.56312,0.90885,1.19544,0.83611,0.73639,0.8071,0.38505,1.82432,0.9323,1.36897,0.0042085,0.0042085,0.0042085
119,2753.94,1.56914,0.91142,1.19092,0.87153,0.74355,0.82621,0.39878,1.78315,0.93509,1.33866,0.004159,0.004159,0.004159
120,2776.85,1.53922,0.89603,1.18287,0.88642,0.72779,0.81534,0.39622,1.77432,0.91579,1.34675,0.0041095,0.0041095,0.0041095
121,2799.3,1.54251,0.90014,1.1752,0.88684,0.72981,0.82392,0.39617,1.78271,0.92147,1.34693,0.00406,0.00406,0.00406
122,2822.83,1.56281,0.89895,1.18881,0.89839,0.72493,0.81315,0.39096,1.79701,0.92267,1.3432,0.0040105,0.0040105,0.0040105
123,2845.38,1.53245,0.88944,1.17044,0.87191,0.74785,0.82464,0.3976,1.77575,0.9113,1.34162,0.003961,0.003961,0.003961
124,2869.24,1.55544,0.8947,1.19578,0.85274,0.74212,0.82029,0.38334,1.81276,0.91819,1.35619,0.0039115,0.0039115,0.0039115
125,2891.73,1.53097,0.86857,1.16123,0.8806,0.74499,0.82597,0.39417,1.797,0.90602,1.3447,0.003862,0.003862,0.003862
126,2914.59,1.50831,0.85986,1.16072,0.87125,0.75788,0.82661,0.40149,1.78654,0.91412,1.33649,0.0038125,0.0038125,0.0038125
127,2937.53,1.5369,0.87749,1.17863,0.88227,0.75215,0.82162,0.38724,1.80033,0.90633,1.35762,0.003763,0.003763,0.003763
128,2960.03,1.5122,0.87279,1.1699,0.86989,0.73782,0.81815,0.39155,1.80641,0.90571,1.36611,0.0037135,0.0037135,0.0037135
129,2983.28,1.53361,0.87033,1.16824,0.86075,0.74499,0.81899,0.38793,1.80578,0.90915,1.34979,0.003664,0.003664,0.003664
130,3006.24,1.50463,0.87312,1.16816,0.89801,0.75645,0.83309,0.39778,1.7796,0.88478,1.34241,0.0036145,0.0036145,0.0036145
131,3029.16,1.51915,0.87154,1.16918,0.87792,0.74181,0.82443,0.39559,1.79447,0.90477,1.3627,0.003565,0.003565,0.003565
132,3051.58,1.50039,0.86268,1.16774,0.91281,0.72493,0.82116,0.39227,1.78682,0.90655,1.35909,0.0035155,0.0035155,0.0035155
133,3074.94,1.51551,0.84335,1.14742,0.88336,0.72923,0.81849,0.39437,1.79182,0.92138,1.34882,0.003466,0.003466,0.003466
134,3097.42,1.5126,0.85682,1.15684,0.83921,0.76269,0.82014,0.39096,1.81197,0.91109,1.36047,0.0034165,0.0034165,0.0034165
135,3120.85,1.49868,0.86184,1.16565,0.84668,0.75952,0.82838,0.40354,1.77476,0.88732,1.33587,0.003367,0.003367,0.003367
136,3143.34,1.50529,0.85993,1.15813,0.86901,0.75087,0.82772,0.40294,1.77395,0.88714,1.33905,0.0033175,0.0033175,0.0033175
137,3166.92,1.51107,0.85814,1.16922,0.87783,0.75147,0.8276,0.39757,1.78337,0.88988,1.3457,0.003268,0.003268,0.003268
138,3189.37,1.47562,0.84796,1.15716,0.88252,0.74258,0.83634,0.40556,1.77909,0.88569,1.33356,0.0032185,0.0032185,0.0032185
139,3212.19,1.50954,0.86281,1.16359,0.86493,0.76934,0.83793,0.40087,1.8013,0.88629,1.35553,0.003169,0.003169,0.003169
140,3235.18,1.50304,0.83608,1.1579,0.87057,0.77507,0.84323,0.40464,1.76444,0.87541,1.34192,0.0031195,0.0031195,0.0031195
