epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,4293.75,1.28363,0.64179,1.07531,0.88776,0.7851,0.86163,0.42421,1.77053,0.82245,1.32336,0.0009415,0.0009415,0.0009415
185,4316.61,1.25976,0.64103,1.06942,0.9142,0.78367,0.8663,0.42463,1.77265,0.81489,1.32546,0.000892,0.000892,0.000892
186,4338.48,1.26659,0.64093,1.07196,0.90319,0.78367,0.85765,0.4251,1.77308,0.8299,1.32791,0.0008425,0.0008425,0.0008425
187,4361.05,1.25796,0.63538,1.06449,0.92186,0.78367,0.8641,0.4219,1.76988,0.82026,1.31947,0.000793,0.000793,0.000793
188,4384.55,1.26776,0.6377,1.07794,0.90394,0.7937,0.86225,0.42171,1.77089,0.8339,1.32361,0.0007435,0.0007435,0.0007435
189,4407.38,1.26221,0.63181,1.06744,0.92566,0.77937,0.86249,0.41988,1.77189,0.83603,1.31955,0.000694,0.000694,0.000694
190,4430.26,1.24602,0.6326,1.06994,0.91291,0.7808,0.86246,0.42503,1.77423,0.82074,1.32392,0.0006445,0.0006445,0.0006445
191,4452.77,1.24993,0.62857,1.07374,0.91035,0.78367,0.86287,0.42669,1.76239,0.81541,1.3176,0.000595,0.000595,0.000595
192,4475.42,1.24888,0.62604,1.06241,0.89867,0.78797,0.8608,0.42122,1.77875,0.8215,1.32919,0.0005455,0.0005455,0.0005455
193,4498.49,1.23466,0.61769,1.05892,0.92045,0.7937,0.86206,0.42523,1.77537,0.82122,1.32505,0.000496,0.000496,0.000496
194,4521.33,1.23526,0.62399,1.06109,0.89828,0.79707,0.85767,0.42357,1.77764,0.81893,1.32852,0.0004465,0.0004465,0.0004465
195,4543.67,1.23796,0.62535,1.06625,0.89157,0.80102,0.86074,0.42179,1.77337,0.81642,1.32837,0.000397,0.000397,0.000397
196,4567.38,1.23518,0.62476,1.06051,0.90503,0.79513,0.85782,0.42123,1.78021,0.82146,1.33044,0.0003475,0.0003475,0.0003475
197,4590.72,1.23584,0.62996,1.06034,0.90619,0.80086,0.86305,0.42088,1.7746,0.81801,1.32824,0.000298,0.000298,0.000298
198,4613.74,1.23929,0.6254,1.05247,0.91151,0.79513,0.86213,0.42118,1.77759,0.81973,1.32627,0.0002485,0.0002485,0.0002485
199,4635.94,1.23088,0.61281,1.05336,0.90487,0.79656,0.861,0.42022,1.77895,0.82076,1.33173,0.000199,0.000199,0.000199
200,4658.79,1.22356,0.62115,1.05259,0.90418,0.79513,0.86374,0.42163,1.7757,0.81946,1.33231,0.0001495,0.0001495,0.0001495
