epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,3728.3,1.31297,0.69334,1.13458,0.86971,0.74992,0.83683,0.40707,1.7566,0.86715,1.31955,0.001684,0.001684,0.001684
170,3749.68,1.31163,0.68962,1.12991,0.88169,0.74423,0.83743,0.41084,1.74489,0.87328,1.31145,0.0016345,0.0016345,0.0016345
171,3771.53,1.31276,0.68223,1.13217,0.87408,0.76057,0.83738,0.40902,1.75777,0.86044,1.32382,0.001585,0.001585,0.001585
172,3792.56,1.31166,0.68366,1.12595,0.8713,0.7767,0.84738,0.40869,1.74489,0.86501,1.31209,0.0015355,0.0015355,0.0015355
173,3814.12,1.3055,0.68226,1.12353,0.87647,0.7774,0.85269,0.4082,1.76192,0.86686,1.32904,0.001486,0.001486,0.001486
174,3835.99,1.32196,0.69187,1.12923,0.85221,0.78378,0.85291,0.408,1.75082,0.85526,1.32502,0.0014365,0.0014365,0.0014365
175,3857.3,1.30758,0.68192,1.13236,0.8762,0.76567,0.84277,0.4047,1.7673,0.86255,1.33127,0.001387,0.001387,0.001387
176,3878.58,1.30218,0.67498,1.12428,0.88703,0.7656,0.84777,0.40918,1.75377,0.86936,1.32274,0.0013375,0.0013375,0.0013375
177,3900.18,1.28825,0.68278,1.13184,0.8648,0.77531,0.84047,0.40428,1.75963,0.87211,1.32186,0.001288,0.001288,0.001288
178,3921.71,1.28521,0.67496,1.11852,0.84704,0.79106,0.84049,0.40354,1.76023,0.86324,1.32292,0.0012385,0.0012385,0.0012385
179,3943.77,1.28764,0.66777,1.10536,0.86491,0.76371,0.83674,0.40244,1.76782,0.86148,1.33051,0.001189,0.001189,0.001189
180,3964.72,1.26784,0.66827,1.12102,0.85394,0.77254,0.83662,0.40737,1.75935,0.86609,1.32405,0.0011395,0.0011395,0.0011395
181,3986.83,1.27958,0.66959,1.11628,0.86454,0.76976,0.84055,0.40827,1.74973,0.86245,1.31845,0.00109,0.00109,0.00109
182,4008.09,1.27734,0.66693,1.11206,0.86804,0.78779,0.84086,0.41302,1.74311,0.86027,1.31361,0.0010405,0.0010405,0.0010405
183,4029.56,1.26208,0.66022,1.11019,0.85343,0.78363,0.84177,0.41271,1.7496,0.85318,1.32732,0.000991,0.000991,0.000991
